Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-03-15,2017,3,15,Wednesday,11,2017-11,2248.92,2262.67,2242.45,2260.57,0,2260.57,0.0027546446182469264,2242.4264285714285,2212.704693877551
2017-03-16,2017,3,16,Thursday,11,2017-11,2251.64,2267.46,2247.76,2266.23,0,2266.23,0.0025037543355082015,2245.7235714285716,2213.7752
2017-03-17,2017,3,17,Friday,11,2017-11,2257.55,2266.9,2251.73,2264.83,0,2264.83,-0.0006177229830224285,2249.6935714285714,2214.6142
2017-03-21,2017,3,21,Tuesday,12,2017-12,2255.87,2262.11,2246.14,2251.16,0,2251.16,-0.006035846197760764,2252.0635714285713,2215.5216
2017-03-22,2017,3,22,Wednesday,12,2017-12,2224.14,2237.76,2218.63,2218.63,0,2218.63,-0.014450341409284362,2250.3785714285714,2216.088
2017-03-23,2017,3,23,Thursday,12,2017-12,2220.57,2222.85,2209.74,2221.78,0,2221.78,0.0014198611984714837,2247.9928571428572,2216.5714000000003
2017-03-24,2017,3,24,Friday,12,2017-12,2220.61,2242.51,2217.89,2236.84,0,2236.84,0.006778375174483875,2247.308571428571,2217.9772
2017-03-27,2017,3,27,Monday,13,2017-13,2220.47,2221.01,2202.24,2212.38,0,2212.38,-0.010935160367762986,2245.2971428571427,2218.467
2017-03-28,2017,3,28,Tuesday,13,2017-13,2237.84,2255.8,2236.16,2255.8,0,2255.8,0.019625999292864238,2246.1707142857144,2220.042
2017-03-29,2017,3,29,Wednesday,13,2017-13,2258.91,2270.71,2252.36,2270.71,0,2270.71,0.006609589408033134,2248.429285714286,2222.6962
2017-03-30,2017,3,30,Thursday,13,2017-13,2270.25,2278.76,2249.62,2254.34,0,2254.34,-0.00720914309994769,2249.1699999999996,2225.0488
2017-03-31,2017,3,31,Friday,13,2017-13,2267.82,2268.06,2218.77,2218.77,0,2218.77,-0.015778483712569624,2246.142142857143,2226.1936
2017-04-03,2017,4,3,Monday,14,2017-14,2235.8,2242.21,2219.67,2234.24,0,2234.24,0.006972318251529774,2244.3314285714287,2227.6632
2017-04-04,2017,4,4,Tuesday,14,2017-14,2237.5,2245.67,2210.05,2222.55,0,2222.55,-0.005232178036981505,2242.059285714286,2229.3772
2017-04-05,2017,4,5,Wednesday,14,2017-14,2236.22,2250.09,2226.85,2234.37,0,2234.37,0.005318246203547705,2240.1878571428574,2231.2464
2017-04-06,2017,4,6,Thursday,14,2017-14,2232.31,2235.88,2191.91,2198.23,0,2198.23,-0.016174641990039262,2235.3307142857143,2231.7916
2017-04-07,2017,4,7,Friday,14,2017-14,2207.86,2231.65,2198.09,2218.32,0,2218.32,0.00913921112400673,2232.0085714285715,2231.9194
2017-04-10,2017,4,10,Monday,15,2017-15,2233.61,2238.74,2211.46,2223.26,0,2223.26,0.002226883972565652,2230.0157142857142,2232.1854000000003
2017-04-11,2017,4,11,Tuesday,15,2017-15,2230.94,2231.74,2211.56,2219.34,0,2219.34,-0.0017631414489451824,2230.066428571429,2232.4226
2017-04-12,2017,4,12,Wednesday,15,2017-15,2206.78,2206.78,2182.09,2188.45,0,2188.45,-0.013918613414544145,2227.6857142857143,2232.2882
2017-04-13,2017,4,13,Thursday,15,2017-15,2162.35,2177.24,2158.7,2172.73,0,2172.73,-0.007183152941060977,2223.1064285714288,2231.6232
2017-04-14,2017,4,14,Friday,15,2017-15,2160.98,2167.6,2146.47,2150.36,0,2150.36,-0.010295744638295523,2218.6764285714285,2230.4392000000003
2017-04-17,2017,4,17,Monday,16,2017-16,2145.84,2166.39,2143.5,2165.81,0,2165.81,0.007184820402196923,2212.2485714285717,2229.4766
2017-04-18,2017,4,18,Tuesday,16,2017-16,2170.89,2172.8,2157.33,2164.98,0,2164.98,-0.00038326450729431194,2204.696428571429,2228.4082
2017-04-19,2017,4,19,Wednesday,16,2017-16,2158.69,2182.08,2158.69,2170.12,0,2170.12,0.002374219052887927,2198.6807142857147,2227.4676
2017-04-20,2017,4,20,Thursday,16,2017-16,2168.19,2175.63,2163.57,2165.2,0,2165.2,-0.002267232111557771,2194.854285714286,2226.3132
2017-04-21,2017,4,21,Friday,16,2017-16,2176.26,2192.36,2168.4,2188.92,0,2188.92,0.010955094789415254,2191.617142857143,2225.99
2017-04-24,2017,4,24,Monday,17,2017-17,2215.41,2215.41,2199.82,2208.67,0,2208.67,0.009022714719998826,2190.6257142857144,2225.0452
2017-04-25,2017,4,25,Tuesday,17,2017-17,2215.59,2244.64,2208.14,2238.61,0,2238.61,0.013555753736827159,2190.9285714285716,2224.6264
2017-04-26,2017,4,26,Wednesday,17,2017-17,2247.7,2260.8,2245.51,2260.8,0,2260.8,0.009912374349013042,2195.397857142857,2225.2658
2017-04-27,2017,4,27,Thursday,17,2017-17,2259.71,2261.23,2245.07,2255.15,0,2255.15,-0.002499180096578568,2198.0285714285715,2225.113
2017-04-28,2017,4,28,Friday,17,2017-17,2258.52,2269.36,2258.41,2264.64,0,2264.64,0.004208141651476094,2200.9842857142858,2225.879
